store,dayofweek,date,sales,open,promo,stateholiday,schoolholiday
25,3,2013-10-30,10114,1,0,1,1
25,2,2013-10-29,9628,1,0,1,1
25,1,2013-10-28,8815,1,0,1,1
25,7,2013-10-27,0,0,0,1,0
25,6,2013-10-26,7343,1,0,1,0
25,5,2013-10-25,9633,1,1,1,1
25,4,2013-10-24,10389,1,1,1,1
25,3,2013-10-23,9513,1,1,1,1
25,2,2013-10-22,11666,1,1,1,1
25,1,2013-10-21,13423,1,1,1,1
25,7,2013-10-20,0,0,0,1,0
25,6,2013-10-19,7695,1,0,1,0
25,5,2013-10-18,9247,1,0,1,0
25,4,2013-10-17,8996,1,0,1,0
25,3,2013-10-16,8542,1,0,1,0
25,2,2013-10-15,8924,1,0,1,0
25,1,2013-10-14,10633,1,0,1,0
25,7,2013-10-13,0,0,0,1,0
25,6,2013-10-12,8389,1,0,1,0
25,5,2013-10-11,11605,1,1,1,0
25,4,2013-10-10,12151,1,1,1,0
25,3,2013-10-09,11208,1,1,1,0
25,2,2013-10-08,13543,1,1,1,0
25,1,2013-10-07,15853,1,1,1,0
25,7,2013-10-06,0,0,0,1,0
25,6,2013-10-05,8315,1,0,1,0
25,5,2013-10-04,12233,1,0,1,0
25,4,2013-10-03,0,0,0,1,0
25,3,2013-10-02,11798,1,0,1,0
25,2,2013-10-01,10833,1,0,1,0
25,1,2013-09-30,14051,1,0,1,0
25,7,2013-09-29,0,0,0,1,0
25,6,2013-09-28,8383,1,0,1,0
25,5,2013-09-27,10496,1,1,1,0
25,4,2013-09-26,10284,1,1,1,0
25,3,2013-09-25,9928,1,1,1,0
25,2,2013-09-24,10927,1,1,1,0
25,1,2013-09-23,12663,1,1,1,0
25,7,2013-09-22,0,0,0,1,0
25,6,2013-09-21,8098,1,0,1,0
25,5,2013-09-20,7924,1,0,1,0
25,4,2013-09-19,9275,1,0,1,0
25,3,2013-09-18,8242,1,0,1,0
25,2,2013-09-17,8897,1,0,1,0
25,1,2013-09-16,9542,1,0,1,0
25,7,2013-09-15,0,0,0,1,0
25,6,2013-09-14,7466,1,0,1,0
25,5,2013-09-13,11210,1,1,1,0
25,4,2013-09-12,12191,1,1,1,0
25,3,2013-09-11,11449,1,1,1,0
25,2,2013-09-10,13131,1,1,1,0
25,1,2013-09-09,15397,1,1,1,0
25,7,2013-09-08,0,0,0,1,0
25,6,2013-09-07,8867,1,0,1,0
25,5,2013-09-06,8571,1,0,1,0
25,4,2013-09-05,9323,1,0,1,0
25,3,2013-09-04,8923,1,0,1,0
25,2,2013-09-03,10522,1,0,1,1
25,1,2013-09-02,11972,1,0,1,1
25,7,2013-09-01,0,0,0,1,0
25,6,2013-08-31,9916,1,0,1,0
25,5,2013-08-30,15141,1,1,1,1
25,4,2013-08-29,10987,1,1,1,1
25,3,2013-08-28,9625,1,1,1,1
25,2,2013-08-27,11010,1,1,1,1
25,1,2013-08-26,13537,1,1,1,1
25,7,2013-08-25,0,0,0,1,0
25,6,2013-08-24,6519,1,0,1,0
25,5,2013-08-23,7180,1,0,1,1
25,4,2013-08-22,7936,1,0,1,1
25,3,2013-08-21,6975,1,0,1,1
25,2,2013-08-20,8708,1,0,1,1
25,1,2013-08-19,9024,1,0,1,1
25,7,2013-08-18,0,0,0,1,0
25,6,2013-08-17,7730,1,0,1,0
25,5,2013-08-16,10555,1,1,1,1
25,4,2013-08-15,11852,1,1,1,1
25,3,2013-08-14,10275,1,1,1,1
25,2,2013-08-13,12575,1,1,1,1
25,1,2013-08-12,14691,1,1,1,1
25,7,2013-08-11,0,0,0,1,0
25,6,2013-08-10,7625,1,0,1,0
25,5,2013-08-09,8913,1,0,1,1
25,4,2013-08-08,8801,1,0,1,1
25,3,2013-08-07,8838,1,0,1,1
25,2,2013-08-06,9581,1,0,1,1
25,1,2013-08-05,10561,1,0,1,1
25,7,2013-08-04,0,0,0,1,0
25,6,2013-08-03,8347,1,0,1,0
25,5,2013-08-02,11117,1,1,1,1
25,4,2013-08-01,14554,1,1,1,1
25,3,2013-07-31,16591,1,1,1,1
25,2,2013-07-30,14425,1,1,1,1
25,1,2013-07-29,15385,1,1,1,1
25,7,2013-07-28,0,0,0,1,0
25,6,2013-07-27,7543,1,0,1,0
25,5,2013-07-26,8420,1,0,1,1
25,4,2013-07-25,8231,1,0,1,1
25,3,2013-07-24,9101,1,0,1,1
25,2,2013-07-23,9080,1,0,1,1
25,1,2013-07-22,10119,1,0,1,1
25,7,2013-07-21,0,0,0,1,0
25,6,2013-07-20,8545,1,0,1,0
25,5,2013-07-19,12032,1,1,1,0
25,4,2013-07-18,13204,1,1,1,0
25,3,2013-07-17,13146,1,1,1,0
25,2,2013-07-16,14671,1,1,1,0
25,1,2013-07-15,16373,1,1,1,0
25,7,2013-07-14,0,0,0,1,0
25,6,2013-07-13,8188,1,0,1,0
25,5,2013-07-12,9445,1,0,1,0
25,4,2013-07-11,9237,1,0,1,0
25,3,2013-07-10,8991,1,0,1,0
25,2,2013-07-09,9397,1,0,1,0
25,1,2013-07-08,10457,1,0,1,0
25,7,2013-07-07,0,0,0,1,0
25,6,2013-07-06,8033,1,0,1,0
25,5,2013-07-05,11162,1,1,1,0
25,4,2013-07-04,13672,1,1,1,0
25,3,2013-07-03,12757,1,1,1,0
25,2,2013-07-02,14010,1,1,1,0
25,1,2013-07-01,16225,1,1,1,0
25,7,2013-06-30,0,0,0,1,0
25,6,2013-06-29,10906,1,0,1,0
25,5,2013-06-28,12574,1,0,1,0
25,4,2013-06-27,9640,1,0,1,0
25,3,2013-06-26,8080,1,0,1,0
25,2,2013-06-25,8686,1,0,1,0
25,1,2013-06-24,10902,1,0,1,0
25,7,2013-06-23,0,0,0,1,0
25,6,2013-06-22,8177,1,0,1,0
25,5,2013-06-21,11100,1,1,1,0
25,4,2013-06-20,11189,1,1,1,0
25,3,2013-06-19,10347,1,1,1,0
25,2,2013-06-18,11178,1,1,1,0
25,1,2013-06-17,14196,1,1,1,0
25,7,2013-06-16,0,0,0,1,0
25,6,2013-06-15,8371,1,0,1,0
25,5,2013-06-14,9255,1,0,1,0
25,4,2013-06-13,8382,1,0,1,0
25,3,2013-06-12,8365,1,0,1,0
25,2,2013-06-11,9892,1,0,1,0
25,1,2013-06-10,10081,1,0,1,0
25,7,2013-06-09,0,0,0,1,0
25,6,2013-06-08,8331,1,0,1,0
25,5,2013-06-07,11735,1,1,1,0
25,4,2013-06-06,11964,1,1,1,0
25,3,2013-06-05,11245,1,1,1,0
25,2,2013-06-04,13681,1,1,1,0
25,1,2013-06-03,16725,1,1,1,0
25,7,2013-06-02,0,0,0,1,0
25,6,2013-06-01,10368,1,0,1,0
25,5,2013-05-31,19080,1,1,1,0
25,4,2013-05-30,0,0,1,1,0
25,3,2013-05-29,13051,1,1,1,0
25,2,2013-05-28,12822,1,1,1,0
25,1,2013-05-27,13625,1,1,1,0
25,7,2013-05-26,0,0,0,1,0
25,6,2013-05-25,8201,1,0,1,0
25,5,2013-05-24,9330,1,0,1,0
25,4,2013-05-23,9245,1,0,1,0
25,3,2013-05-22,8419,1,0,1,0
25,2,2013-05-21,11921,1,0,1,1
25,1,2013-05-20,0,0,0,1,0
25,7,2013-05-19,0,0,0,1,0
25,6,2013-05-18,12049,1,0,1,0
25,5,2013-05-17,13984,1,1,1,0
25,4,2013-05-16,14455,1,1,1,0
25,3,2013-05-15,13549,1,1,1,0
25,2,2013-05-14,17097,1,1,1,0
25,1,2013-05-13,16883,1,1,1,0
25,7,2013-05-12,0,0,0,1,0
25,6,2013-05-11,12698,1,0,1,0
25,5,2013-05-10,16584,1,0,1,0
25,4,2013-05-09,0,0,0,1,0
25,3,2013-05-08,14659,1,0,1,0
25,2,2013-05-07,13145,1,0,1,0
25,1,2013-05-06,15352,1,0,1,0
25,7,2013-05-05,0,0,0,1,0
25,6,2013-05-04,12554,1,0,1,0
25,5,2013-05-03,15970,1,1,1,0
25,4,2013-05-02,19873,1,1,1,0
25,3,2013-05-01,0,0,1,1,0
25,2,2013-04-30,21637,1,1,1,0
25,1,2013-04-29,19563,1,1,1,0
25,7,2013-04-28,0,0,0,1,0
25,6,2013-04-27,11052,1,0,1,0
25,5,2013-04-26,13666,1,1,1,0
25,4,2013-04-25,13437,1,1,1,0
25,3,2013-04-24,12993,1,1,1,0
25,2,2013-04-23,15440,1,1,1,0
25,1,2013-04-22,16136,1,1,1,0
25,7,2013-04-21,0,0,0,1,0
25,6,2013-04-20,10946,1,0,1,0
25,5,2013-04-19,11902,1,0,1,0
25,4,2013-04-18,11796,1,0,1,0
25,3,2013-04-17,11079,1,0,1,0
25,2,2013-04-16,11772,1,0,1,0
25,1,2013-04-15,13326,1,0,1,0
25,7,2013-04-14,0,0,0,1,0
25,6,2013-04-13,12343,1,0,1,0
25,5,2013-04-12,13761,1,1,1,0
25,4,2013-04-11,15648,1,1,1,0
25,3,2013-04-10,12829,1,1,1,0
25,2,2013-04-09,14608,1,1,1,0
25,1,2013-04-08,17352,1,1,1,0
25,7,2013-04-07,0,0,0,1,0
25,6,2013-04-06,8713,1,0,1,0
25,5,2013-04-05,10009,1,0,1,1
25,4,2013-04-04,10902,1,0,1,1
25,3,2013-04-03,10466,1,0,1,1
25,2,2013-04-02,13151,1,0,1,1
25,1,2013-04-01,0,0,0,1,1
25,7,2013-03-31,0,0,0,1,0
25,6,2013-03-30,13532,1,0,1,0
25,5,2013-03-29,0,0,1,1,1
25,4,2013-03-28,18974,1,1,1,1
25,3,2013-03-27,13387,1,1,1,1
25,2,2013-03-26,13665,1,1,1,1
25,1,2013-03-25,14285,1,1,1,1
25,7,2013-03-24,0,0,0,1,0
25,6,2013-03-23,8369,1,0,1,0
25,5,2013-03-22,11393,1,1,1,0
25,4,2013-03-21,12204,1,1,1,0
25,3,2013-03-20,10843,1,1,1,0
25,2,2013-03-19,13612,1,1,1,0
25,1,2013-03-18,16325,1,1,1,0
25,7,2013-03-17,0,0,0,1,0
25,6,2013-03-16,9071,1,0,1,0
25,5,2013-03-15,10077,1,0,1,0
25,4,2013-03-14,10304,1,0,1,0
25,3,2013-03-13,9743,1,0,1,0
25,2,2013-03-12,8371,1,0,1,0
25,1,2013-03-11,11073,1,0,1,0
25,7,2013-03-10,0,0,0,1,0
25,6,2013-03-09,8136,1,0,1,0
25,5,2013-03-08,11214,1,1,1,0
25,4,2013-03-07,11929,1,1,1,0
25,3,2013-03-06,12156,1,1,1,0
25,2,2013-03-05,13988,1,1,1,0
25,1,2013-03-04,16651,1,1,1,0
25,7,2013-03-03,0,0,0,1,0
25,6,2013-03-02,10999,1,0,1,0
25,5,2013-03-01,11818,1,0,1,0
25,4,2013-02-28,13331,1,0,1,0
25,3,2013-02-27,9944,1,0,1,0
25,2,2013-02-26,9376,1,0,1,0
25,1,2013-02-25,9641,1,0,1,0
25,7,2013-02-24,0,0,0,1,0
25,6,2013-02-23,8272,1,0,1,0
25,5,2013-02-22,11733,1,1,1,0
25,4,2013-02-21,11681,1,1,1,0
25,3,2013-02-20,11679,1,1,1,0
25,2,2013-02-19,12811,1,1,1,0
25,1,2013-02-18,15327,1,1,1,0
25,7,2013-02-17,0,0,0,1,0
25,6,2013-02-16,9146,1,0,1,0
25,5,2013-02-15,10057,1,0,1,0
25,4,2013-02-14,12123,1,0,1,0
25,3,2013-02-13,12063,1,0,1,0
25,2,2013-02-12,4301,1,0,1,0
25,1,2013-02-11,0,0,0,1,0
25,7,2013-02-10,0,0,0,1,0
25,6,2013-02-09,8401,1,0,1,0
25,5,2013-02-08,12080,1,1,1,0
25,4,2013-02-07,5025,1,1,1,0
25,3,2013-02-06,14304,1,1,1,0
25,2,2013-02-05,14860,1,1,1,0
25,1,2013-02-04,16684,1,1,1,0
25,7,2013-02-03,0,0,0,1,0
25,6,2013-02-02,10594,1,0,1,0
25,5,2013-02-01,12625,1,0,1,0
25,4,2013-01-31,13714,1,0,1,0
25,3,2013-01-30,10133,1,0,1,0
25,2,2013-01-29,8638,1,0,1,0
25,1,2013-01-28,9905,1,0,1,0
25,7,2013-01-27,0,0,0,1,0
25,6,2013-01-26,8082,1,0,1,0
25,5,2013-01-25,11079,1,1,1,0
25,4,2013-01-24,11705,1,1,1,0
25,3,2013-01-23,11812,1,1,1,0
25,2,2013-01-22,12716,1,1,1,0
25,1,2013-01-21,13521,1,1,1,0
25,7,2013-01-20,0,0,0,1,0
25,6,2013-01-19,8614,1,0,1,0
25,5,2013-01-18,8469,1,0,1,0
25,4,2013-01-17,10033,1,0,1,0
25,3,2013-01-16,8809,1,0,1,0
25,2,2013-01-15,9021,1,0,1,0
25,1,2013-01-14,10110,1,0,1,0
25,7,2013-01-13,0,0,0,1,0
25,6,2013-01-12,9227,1,0,1,0
25,5,2013-01-11,11194,1,1,1,0
25,4,2013-01-10,11835,1,1,1,0
25,3,2013-01-09,11539,1,1,1,0
25,2,2013-01-08,14243,1,1,1,0
25,1,2013-01-07,14513,1,1,1,0
25,7,2013-01-06,0,0,0,1,0
25,6,2013-01-05,8987,1,0,1,0
25,5,2013-01-04,9729,1,0,1,1
25,4,2013-01-03,10409,1,0,1,1
25,3,2013-01-02,11944,1,0,1,1
25,2,2013-01-01,0,0,0,1,1
35,5,2015-07-31,12412,1,1,1,1
35,4,2015-07-30,11088,1,1,1,1
35,3,2015-07-29,10634,1,1,1,1
35,2,2015-07-28,10877,1,1,1,1
35,1,2015-07-27,13740,1,1,1,1
35,7,2015-07-26,0,0,0,1,0
35,6,2015-07-25,6557,1,0,1,0
35,5,2015-07-24,8602,1,0,1,1
35,4,2015-07-23,7779,1,0,1,1
35,3,2015-07-22,8181,1,0,1,1
35,2,2015-07-21,7833,1,0,1,1
35,1,2015-07-20,8752,1,0,1,1
35,7,2015-07-19,0,0,0,1,0
35,6,2015-07-18,9339,1,0,1,0
35,5,2015-07-17,11195,1,1,1,1
35,4,2015-07-16,12700,1,1,1,1
35,3,2015-07-15,11418,1,1,1,1
35,2,2015-07-14,13423,1,1,1,1
35,1,2015-07-13,17229,1,1,1,1
35,7,2015-07-12,0,0,0,1,0
35,6,2015-07-11,7798,1,0,1,0
35,5,2015-07-10,11506,1,0,1,1
35,4,2015-07-09,9876,1,0,1,1
35,3,2015-07-08,9574,1,0,1,1
35,2,2015-07-07,8801,1,0,1,1
35,1,2015-07-06,10894,1,0,1,1
35,7,2015-07-05,0,0,0,1,0
35,6,2015-07-04,8089,1,0,1,0
35,5,2015-07-03,13950,1,1,1,1
35,4,2015-07-02,12373,1,1,1,1
35,3,2015-07-01,11007,1,1,1,1
35,2,2015-06-30,21331,1,1,1,1
35,1,2015-06-29,21370,1,1,1,1
35,7,2015-06-28,0,0,0,1,0
35,6,2015-06-27,9169,1,0,1,0
35,5,2015-06-26,10492,1,0,1,0
35,4,2015-06-25,9504,1,0,1,0
35,3,2015-06-24,8803,1,0,1,0
35,2,2015-06-23,8659,1,0,1,0
35,1,2015-06-22,9750,1,0,1,0
35,7,2015-06-21,0,0,0,1,0
35,6,2015-06-20,8387,1,0,1,0
35,5,2015-06-19,12160,1,1,1,0
35,4,2015-06-18,13133,1,1,1,0
35,3,2015-06-17,13833,1,1,1,0
35,2,2015-06-16,15392,1,1,1,0
35,1,2015-06-15,19593,1,1,1,0
35,7,2015-06-14,0,0,0,1,0
35,6,2015-06-13,9269,1,0,1,0
35,5,2015-06-12,9344,1,0,1,0
35,4,2015-06-11,8970,1,0,1,0
35,3,2015-06-10,9053,1,0,1,0
35,2,2015-06-09,9596,1,0,1,0
35,1,2015-06-08,10050,1,0,1,0
35,7,2015-06-07,0,0,0,1,0
35,6,2015-06-06,9621,1,0,1,0
35,5,2015-06-05,15342,1,1,1,0
35,4,2015-06-04,0,0,1,1,0
35,3,2015-06-03,16384,1,1,1,0
35,2,2015-06-02,16324,1,1,1,0
35,1,2015-06-01,20160,1,1,1,0
35,7,2015-05-31,0,0,0,1,0
35,6,2015-05-30,10171,1,0,1,0
35,5,2015-05-29,12245,1,0,1,0
35,4,2015-05-28,9639,1,0,1,0
35,3,2015-05-27,8767,1,0,1,0
35,2,2015-05-26,10732,1,0,1,1
35,1,2015-05-25,0,0,0,1,0
35,7,2015-05-24,0,0,0,1,0
35,6,2015-05-23,9307,1,0,1,0
35,5,2015-05-22,11845,1,1,1,0
35,4,2015-05-21,11681,1,1,1,0
35,3,2015-05-20,11823,1,1,1,0
35,2,2015-05-19,12870,1,1,1,0
35,1,2015-05-18,17799,1,1,1,0
35,7,2015-05-17,0,0,0,1,0
35,6,2015-05-16,9739,1,0,1,0
35,5,2015-05-15,11257,1,0,1,0
35,4,2015-05-14,0,0,0,1,0
35,3,2015-05-13,11459,1,0,1,0
35,2,2015-05-12,9260,1,0,1,0
35,1,2015-05-11,8391,1,0,1,0
35,7,2015-05-10,0,0,0,1,0
35,6,2015-05-09,10310,1,0,1,0
35,5,2015-05-08,12812,1,1,1,0
35,4,2015-05-07,13940,1,1,1,0
35,3,2015-05-06,13205,1,1,1,0
35,2,2015-05-05,14713,1,1,1,0
35,1,2015-05-04,18505,1,1,1,0
35,7,2015-05-03,0,0,0,1,0
35,6,2015-05-02,11153,1,0,1,0
35,5,2015-05-01,0,0,1,1,0
35,4,2015-04-30,17785,1,1,1,0
35,3,2015-04-29,13778,1,1,1,0
35,2,2015-04-28,13847,1,1,1,0
35,1,2015-04-27,18229,1,1,1,0
35,7,2015-04-26,0,0,0,1,0
35,6,2015-04-25,9489,1,0,1,0
35,5,2015-04-24,8711,1,0,1,0
35,4,2015-04-23,8229,1,0,1,0
35,3,2015-04-22,8370,1,0,1,0
35,2,2015-04-21,7432,1,0,1,0
35,1,2015-04-20,8330,1,0,1,0
35,7,2015-04-19,0,0,0,1,0
35,6,2015-04-18,8649,1,0,1,0
35,5,2015-04-17,12809,1,1,1,0
35,4,2015-04-16,13925,1,1,1,0
35,3,2015-04-15,12256,1,1,1,0
35,2,2015-04-14,12920,1,1,1,0
35,1,2015-04-13,16891,1,1,1,0
35,7,2015-04-12,0,0,0,1,0
35,6,2015-04-11,8480,1,0,1,0
35,5,2015-04-10,7654,1,0,1,1
35,4,2015-04-09,7105,1,0,1,1
35,3,2015-04-08,7828,1,0,1,1
35,2,2015-04-07,9337,1,0,1,1
35,1,2015-04-06,0,0,0,1,1
35,7,2015-04-05,0,0,0,1,0
35,6,2015-04-04,11885,1,0,1,0
35,5,2015-04-03,0,0,1,1,1
35,4,2015-04-02,14131,1,1,1,1
35,3,2015-04-01,13111,1,1,1,1
35,2,2015-03-31,19633,1,1,1,1
35,1,2015-03-30,19727,1,1,1,1
35,7,2015-03-29,0,0,0,1,0
35,6,2015-03-28,8123,1,0,1,0
35,5,2015-03-27,8251,1,0,1,0
35,4,2015-03-26,7444,1,0,1,0
35,3,2015-03-25,8013,1,0,1,0
35,2,2015-03-24,7087,1,0,1,0
35,1,2015-03-23,7371,1,0,1,0
35,7,2015-03-22,0,0,0,1,0
35,6,2015-03-21,8222,1,0,1,0
35,5,2015-03-20,11469,1,1,1,0
35,4,2015-03-19,10641,1,1,1,0
35,3,2015-03-18,11077,1,1,1,0
35,2,2015-03-17,11077,1,1,1,0
35,1,2015-03-16,16398,1,1,1,0
35,7,2015-03-15,0,0,0,1,0
35,6,2015-03-14,8345,1,0,1,0
35,5,2015-03-13,8004,1,0,1,0
35,4,2015-03-12,8406,1,0,1,0
35,3,2015-03-11,7776,1,0,1,0
35,2,2015-03-10,8381,1,0,1,0
35,1,2015-03-09,8914,1,0,1,0
35,7,2015-03-08,0,0,0,1,0
35,6,2015-03-07,7331,1,0,1,0
35,5,2015-03-06,12649,1,1,1,0
35,4,2015-03-05,11731,1,1,1,0
35,3,2015-03-04,11089,1,1,1,0
35,2,2015-03-03,12640,1,1,1,0
35,1,2015-03-02,16297,1,1,1,0
35,7,2015-03-01,0,0,0,1,0
35,6,2015-02-28,8547,1,0,1,0
35,5,2015-02-27,9579,1,0,1,0
35,4,2015-02-26,7978,1,0,1,0
35,3,2015-02-25,7118,1,0,1,0
35,2,2015-02-24,6264,1,0,1,0
35,1,2015-02-23,7385,1,0,1,0
35,7,2015-02-22,0,0,0,1,0
35,6,2015-02-21,7395,1,0,1,0
35,5,2015-02-20,10083,1,1,1,0
35,4,2015-02-19,11171,1,1,1,0
35,3,2015-02-18,9435,1,1,1,0
35,2,2015-02-17,11596,1,1,1,0
35,1,2015-02-16,14788,1,1,1,0
35,7,2015-02-15,0,0,0,1,0
35,6,2015-02-14,7694,1,0,1,0
35,5,2015-02-13,8999,1,0,1,0
35,4,2015-02-12,7218,1,0,1,0
35,3,2015-02-11,6808,1,0,1,0
35,2,2015-02-10,6763,1,0,1,0
35,1,2015-02-09,7799,1,0,1,0
35,7,2015-02-08,0,0,0,1,0
35,6,2015-02-07,7872,1,0,1,0
35,5,2015-02-06,11680,1,1,1,0
35,4,2015-02-05,10741,1,1,1,0
35,3,2015-02-04,11549,1,1,1,0
35,2,2015-02-03,12008,1,1,1,0
35,1,2015-02-02,17019,1,1,1,0
35,7,2015-02-01,0,0,0,1,0
35,6,2015-01-31,9311,1,0,1,0
35,5,2015-01-30,11347,1,1,1,0
35,4,2015-01-29,9823,1,1,1,0
35,3,2015-01-28,11437,1,1,1,0
35,2,2015-01-27,12558,1,1,1,0
35,1,2015-01-26,13585,1,1,1,0
35,7,2015-01-25,0,0,0,1,0
35,6,2015-01-24,6362,1,0,1,0
35,5,2015-01-23,7894,1,0,1,0
35,4,2015-01-22,6914,1,0,1,0
35,3,2015-01-21,6784,1,0,1,0
35,2,2015-01-20,6995,1,0,1,0
35,1,2015-01-19,7387,1,0,1,0
35,7,2015-01-18,0,0,0,1,0
35,6,2015-01-17,7771,1,0,1,0
35,5,2015-01-16,10918,1,1,1,0
35,4,2015-01-15,11489,1,1,1,0
35,3,2015-01-14,10691,1,1,1,0
35,2,2015-01-13,10270,1,1,1,0
35,1,2015-01-12,13355,1,1,1,0
35,7,2015-01-11,0,0,0,1,0
35,6,2015-01-10,7901,1,0,1,0
35,5,2015-01-09,11199,1,1,1,0
35,4,2015-01-08,10195,1,1,1,0
35,3,2015-01-07,10904,1,1,1,0
35,2,2015-01-06,13524,1,1,1,1
35,1,2015-01-05,17736,1,1,1,1
35,7,2015-01-04,0,0,0,1,0
35,6,2015-01-03,7456,1,0,1,0
35,5,2015-01-02,8088,1,0,1,1
35,4,2015-01-01,0,0,0,1,1
35,3,2014-12-31,5187,1,0,1,1
35,2,2014-12-30,11361,1,0,1,1
35,1,2014-12-29,11138,1,0,1,1
35,7,2014-12-28,0,0,0,1,0
35,6,2014-12-27,8616,1,0,1,0
35,5,2014-12-26,0,0,0,1,1
35,4,2014-12-25,0,0,0,1,1
35,3,2014-12-24,6167,1,0,1,1
35,2,2014-12-23,14023,1,0,1,1
35,1,2014-12-22,14808,1,0,1,1
35,7,2014-12-21,0,0,0,1,0
35,6,2014-12-20,11229,1,0,1,0
35,5,2014-12-19,14584,1,1,1,0
35,4,2014-12-18,14636,1,1,1,0
35,3,2014-12-17,14445,1,1,1,0
35,2,2014-12-16,15730,1,1,1,0
35,1,2014-12-15,20558,1,1,1,0
35,7,2014-12-14,0,0,0,1,0
35,6,2014-12-13,10221,1,0,1,0
35,5,2014-12-12,8856,1,0,1,0
35,4,2014-12-11,8280,1,0,1,0
35,3,2014-12-10,8187,1,0,1,0
35,2,2014-12-09,8898,1,0,1,0
35,1,2014-12-08,8907,1,0,1,0
35,7,2014-12-07,0,0,0,1,0
35,6,2014-12-06,8345,1,0,1,0
35,5,2014-12-05,13768,1,1,1,0
35,4,2014-12-04,12190,1,1,1,0
35,3,2014-12-03,11840,1,1,1,0
35,2,2014-12-02,13271,1,1,1,0
35,1,2014-12-01,16528,1,1,1,0
35,7,2014-11-30,0,0,0,1,0
35,6,2014-11-29,9351,1,0,1,0
35,5,2014-11-28,12625,1,1,1,0
35,4,2014-11-27,11604,1,1,1,0
35,3,2014-11-26,10470,1,1,1,0
35,2,2014-11-25,10448,1,1,1,0
35,1,2014-11-24,13991,1,1,1,0
35,7,2014-11-23,0,0,0,1,0
35,6,2014-11-22,7731,1,0,1,0
35,5,2014-11-21,7911,1,0,1,0
35,4,2014-11-20,7375,1,0,1,0
35,3,2014-11-19,7119,1,0,1,0
35,2,2014-11-18,7396,1,0,1,0
35,1,2014-11-17,7558,1,0,1,0
35,7,2014-11-16,0,0,0,1,0
35,6,2014-11-15,7832,1,0,1,0
35,5,2014-11-14,10722,1,1,1,0
35,4,2014-11-13,11194,1,1,1,0
35,3,2014-11-12,9994,1,1,1,0
35,2,2014-11-11,10313,1,1,1,0
35,1,2014-11-10,12400,1,1,1,0
35,7,2014-11-09,0,0,0,1,0
35,6,2014-11-08,8350,1,0,1,0
35,5,2014-11-07,11555,1,1,1,0
35,4,2014-11-06,11748,1,1,1,0
35,3,2014-11-05,12786,1,1,1,0
35,2,2014-11-04,13657,1,1,1,0
35,1,2014-11-03,18583,1,1,1,0
35,7,2014-11-02,0,0,0,1,0
35,6,2014-11-01,0,0,0,1,0
35,5,2014-10-31,10751,1,0,1,0
35,4,2014-10-30,8482,1,0,1,0
35,3,2014-10-29,6751,1,0,1,0
35,2,2014-10-28,7002,1,0,1,0
35,1,2014-10-27,7863,1,0,1,0
35,7,2014-10-26,0,0,0,1,0
35,6,2014-10-25,7554,1,0,1,0
35,5,2014-10-24,9695,1,1,1,0
35,4,2014-10-23,10015,1,1,1,0
35,3,2014-10-22,9717,1,1,1,0
35,2,2014-10-21,9889,1,1,1,0
35,1,2014-10-20,13119,1,1,1,0
35,7,2014-10-19,0,0,0,1,0
35,6,2014-10-18,6389,1,0,1,0
35,5,2014-10-17,7203,1,0,1,1
35,4,2014-10-16,6282,1,0,1,1
35,3,2014-10-15,6211,1,0,1,1
35,2,2014-10-14,6724,1,0,1,1
35,1,2014-10-13,7303,1,0,1,1
35,7,2014-10-12,0,0,0,1,0
35,6,2014-10-11,6945,1,0,1,0
35,5,2014-10-10,9777,1,1,1,1
35,4,2014-10-09,10548,1,1,1,1
35,3,2014-10-08,9363,1,1,1,1
35,2,2014-10-07,11059,1,1,1,1
35,1,2014-10-06,15354,1,1,1,1
35,7,2014-10-05,0,0,0,1,0
35,6,2014-10-04,9263,1,0,1,0
35,5,2014-10-03,0,0,1,1,0
35,4,2014-10-02,11806,1,1,1,0
35,3,2014-10-01,10005,1,1,1,0
35,2,2014-09-30,16933,1,1,1,0
35,1,2014-09-29,15047,1,1,1,0
35,7,2014-09-28,0,0,0,1,0
35,6,2014-09-27,6745,1,0,1,0
35,5,2014-09-26,7968,1,0,1,0
35,4,2014-09-25,6602,1,0,1,0
35,3,2014-09-24,6752,1,0,0,0
35,2,2014-09-23,6540,1,0,0,0
35,1,2014-09-22,7708,1,0,0,0
35,7,2014-09-21,0,0,0,0,0
35,6,2014-09-20,7921,1,0,0,0
35,5,2014-09-19,9967,1,1,0,0
35,4,2014-09-18,9636,1,1,0,0
35,3,2014-09-17,9648,1,1,0,0
35,2,2014-09-16,11412,1,1,0,0
35,1,2014-09-15,13585,1,1,0,0
35,7,2014-09-14,0,0,0,0,0
35,6,2014-09-13,7399,1,0,0,0
35,5,2014-09-12,7857,1,0,0,0
35,4,2014-09-11,7797,1,0,0,0
35,3,2014-09-10,8003,1,0,0,0
35,2,2014-09-09,7485,1,0,0,0
35,1,2014-09-08,8266,1,0,0,0
35,7,2014-09-07,0,0,0,0,0
35,6,2014-09-06,6766,1,0,0,0
35,5,2014-09-05,10555,1,1,0,0
35,4,2014-09-04,10999,1,1,0,0
35,3,2014-09-03,10718,1,1,0,0
35,2,2014-09-02,12795,1,1,0,0
35,1,2014-09-01,16771,1,1,0,0
35,7,2014-08-31,0,0,0,0,0
35,6,2014-08-30,8152,1,0,0,0
35,5,2014-08-29,9501,1,0,0,0
